"names.u.","u","n","diff"
"smiley",0.000688053668186119,0.000477726024125164,0.000210327644060954
"spam",0.000688053668186119,0.000477726024125164,0.000210327644060954
"splendid",0.000688053668186119,0.000477726024125164,0.000210327644060954
"sweep",0.000688053668186119,0.000477726024125164,0.000210327644060954
"tick",0.000688053668186119,0.000477726024125164,0.000210327644060954
"tidi",0.000688053668186119,0.000477726024125164,0.000210327644060954
"tore",0.000688053668186119,0.000477726024125164,0.000210327644060954
"touristi",0.000688053668186119,0.000477726024125164,0.000210327644060954
"unappet",0.000688053668186119,0.000477726024125164,0.000210327644060954
"yolk",0.000688053668186119,0.000477726024125164,0.000210327644060954
"dentist",0.00223617442160489,0.00203033560253195,0.000205838819072937
"antipasto",0.00163412746194203,0.00143317807237549,0.000200949389566539
"cuban",0.00163412746194203,0.00143317807237549,0.000200949389566539
"employ",0.00163412746194203,0.00143317807237549,0.000200949389566539
"letter",0.00163412746194203,0.00143317807237549,0.000200949389566539
"intim",0.00533241592844242,0.00513555475934551,0.000196861169096904
"bass",0.0031822482153608,0.00298578765078228,0.000196460564578522
"british",0.00103208050227918,0.000836020542219037,0.00019605996006014
"denver",0.00103208050227918,0.000836020542219037,0.00019605996006014
"dutch",0.00103208050227918,0.000836020542219037,0.00019605996006014
"fleme",0.00103208050227918,0.000836020542219037,0.00019605996006014
"immacul",0.00103208050227918,0.000836020542219037,0.00019605996006014
"justin",0.00103208050227918,0.000836020542219037,0.00019605996006014
"mar",0.00103208050227918,0.000836020542219037,0.00019605996006014
"merri",0.00103208050227918,0.000836020542219037,0.00019605996006014
"mistaken",0.00103208050227918,0.000836020542219037,0.00019605996006014
"outgo",0.00103208050227918,0.000836020542219037,0.00019605996006014
"quich",0.00103208050227918,0.000836020542219037,0.00019605996006014
"sunglass",0.00103208050227918,0.000836020542219037,0.00019605996006014
"urin",0.00103208050227918,0.000836020542219037,0.00019605996006014
"whatnot",0.00103208050227918,0.000836020542219037,0.00019605996006014
"yogurtland",0.00103208050227918,0.000836020542219037,0.00019605996006014
"guid",0.00258020125569794,0.00238863012062582,0.000191571135072123
"via",0.00412832200911671,0.0039412396990326,0.000187082310084107
"resembl",0.00197815429603509,0.00179147259046937,0.000186681705565725
"york",0.00567644276253548,0.00549384927743939,0.000182593485096089
"bookstor",0.00137610733637224,0.00119431506031291,0.000181792276059327
"hazelnut",0.00137610733637224,0.00119431506031291,0.000181792276059327
"hula",0.00137610733637224,0.00119431506031291,0.000181792276059327
"keg",0.00137610733637224,0.00119431506031291,0.000181792276059327
"robin",0.00137610733637224,0.00119431506031291,0.000181792276059327
"amp",0.000774060376709383,0.000597157530156455,0.000176902846552928
"asham",0.000774060376709383,0.000597157530156455,0.000176902846552928
"beckett",0.000774060376709383,0.000597157530156455,0.000176902846552928
"bee",0.000774060376709383,0.000597157530156455,0.000176902846552928
"busser",0.000774060376709383,0.000597157530156455,0.000176902846552928
"captur",0.000774060376709383,0.000597157530156455,0.000176902846552928
"carryout",0.000774060376709383,0.000597157530156455,0.000176902846552928
"charbroil",0.000774060376709383,0.000597157530156455,0.000176902846552928
"chi",0.000774060376709383,0.000597157530156455,0.000176902846552928
"churn",0.000774060376709383,0.000597157530156455,0.000176902846552928
"cpk",0.000774060376709383,0.000597157530156455,0.000176902846552928
"decept",0.000774060376709383,0.000597157530156455,0.000176902846552928
"demeanor",0.000774060376709383,0.000597157530156455,0.000176902846552928
"fam",0.000774060376709383,0.000597157530156455,0.000176902846552928
"fest",0.000774060376709383,0.000597157530156455,0.000176902846552928
"frite",0.000774060376709383,0.000597157530156455,0.000176902846552928
"lager",0.000774060376709383,0.000597157530156455,0.000176902846552928
"landmark",0.000774060376709383,0.000597157530156455,0.000176902846552928
"mascarpon",0.000774060376709383,0.000597157530156455,0.000176902846552928
"maui",0.000774060376709383,0.000597157530156455,0.000176902846552928
"mekong",0.000774060376709383,0.000597157530156455,0.000176902846552928
"omnivor",0.000774060376709383,0.000597157530156455,0.000176902846552928
"percent",0.000774060376709383,0.000597157530156455,0.000176902846552928
"pinnacl",0.000774060376709383,0.000597157530156455,0.000176902846552928
"ponder",0.000774060376709383,0.000597157530156455,0.000176902846552928
"religi",0.000774060376709383,0.000597157530156455,0.000176902846552928
"rendit",0.000774060376709383,0.000597157530156455,0.000176902846552928
"seper",0.000774060376709383,0.000597157530156455,0.000176902846552928
"sidebar",0.000774060376709383,0.000597157530156455,0.000176902846552928
"sliver",0.000774060376709383,0.000597157530156455,0.000176902846552928
"spider",0.000774060376709383,0.000597157530156455,0.000176902846552928
"transact",0.000774060376709383,0.000597157530156455,0.000176902846552928
"unwelcom",0.000774060376709383,0.000597157530156455,0.000176902846552928
"uptown",0.000774060376709383,0.000597157530156455,0.000176902846552928
"david",0.0017201341704653,0.00155260957840678,0.000167524592058513
"landscap",0.0017201341704653,0.00155260957840678,0.000167524592058513
"lousi",0.0017201341704653,0.00155260957840678,0.000167524592058513
"articl",0.00111808721080244,0.000955452048250328,0.000162635162552114
"diamondback",0.00111808721080244,0.000955452048250328,0.000162635162552114
"dingi",0.00111808721080244,0.000955452048250328,0.000162635162552114
"europ",0.00111808721080244,0.000955452048250328,0.000162635162552114
"flown",0.00111808721080244,0.000955452048250328,0.000162635162552114
"hatch",0.00111808721080244,0.000955452048250328,0.000162635162552114
"jacket",0.00111808721080244,0.000955452048250328,0.000162635162552114
"pedi",0.00111808721080244,0.000955452048250328,0.000162635162552114
"polenta",0.00111808721080244,0.000955452048250328,0.000162635162552114
"portobello",0.00111808721080244,0.000955452048250328,0.000162635162552114
"rubber",0.00111808721080244,0.000955452048250328,0.000162635162552114
"scarf",0.00111808721080244,0.000955452048250328,0.000162635162552114
"specifi",0.00111808721080244,0.000955452048250328,0.000162635162552114
"eater",0.00481637567730283,0.00465782873522035,0.000158546942082479
"high",0.0300163412746194,0.0298578765078228,0.000158464766796654
"marketplac",0.00266620796422121,0.00250806162665711,0.000158146337564097
"panda",0.00266620796422121,0.00250806162665711,0.000158146337564097
"cell",0.00206416100455836,0.00191090409650066,0.000153256908057699
"depot",0.00206416100455836,0.00191090409650066,0.000153256908057699
"mass",0.00206416100455836,0.00191090409650066,0.000153256908057699
"hubbi",0.00791261718414036,0.00776304789203392,0.000149569292106445
"japan",0.0014621140448955,0.0013137465663442,0.0001483674785513
"lab",0.0014621140448955,0.0013137465663442,0.0001483674785513
"outing",0.0014621140448955,0.0013137465663442,0.0001483674785513
"rim",0.0014621140448955,0.0013137465663442,0.0001483674785513
"unnecessari",0.0014621140448955,0.0013137465663442,0.0001483674785513
"agua",0.000860067085232648,0.000716589036187746,0.000143478049044902
"attribut",0.000860067085232648,0.000716589036187746,0.000143478049044902
"bulb",0.000860067085232648,0.000716589036187746,0.000143478049044902
"choy",0.000860067085232648,0.000716589036187746,0.000143478049044902
"cougar",0.000860067085232648,0.000716589036187746,0.000143478049044902
"dvd",0.000860067085232648,0.000716589036187746,0.000143478049044902
"elliot",0.000860067085232648,0.000716589036187746,0.000143478049044902
"failur",0.000860067085232648,0.000716589036187746,0.000143478049044902
"flock",0.000860067085232648,0.000716589036187746,0.000143478049044902
"friggin",0.000860067085232648,0.000716589036187746,0.000143478049044902
"gir",0.000860067085232648,0.000716589036187746,0.000143478049044902
"hottest",0.000860067085232648,0.000716589036187746,0.000143478049044902
"impact",0.000860067085232648,0.000716589036187746,0.000143478049044902
"mode",0.000860067085232648,0.000716589036187746,0.000143478049044902
"murder",0.000860067085232648,0.000716589036187746,0.000143478049044902
"playground",0.000860067085232648,0.000716589036187746,0.000143478049044902
"quieter",0.000860067085232648,0.000716589036187746,0.000143478049044902
"roadhous",0.000860067085232648,0.000716589036187746,0.000143478049044902
"robot",0.000860067085232648,0.000716589036187746,0.000143478049044902
"serrano",0.000860067085232648,0.000716589036187746,0.000143478049044902
"spas",0.000860067085232648,0.000716589036187746,0.000143478049044902
"everytim",0.00455835555173304,0.00441896572315777,0.000139389828575266
"adjust",0.00240818783865141,0.00226919861459453,0.000138989224056885
"revisit",0.00180614087898856,0.00167204108443807,0.000134099794550486
"steve",0.00180614087898856,0.00167204108443807,0.000134099794550486
"subtl",0.00180614087898856,0.00167204108443807,0.000134099794550486
"condescend",0.00120409391932571,0.00107488355428162,0.000129210365044088
"drum",0.00120409391932571,0.00107488355428162,0.000129210365044088
"overnight",0.00120409391932571,0.00107488355428162,0.000129210365044088
"ted",0.00120409391932571,0.00107488355428162,0.000129210365044088
"absent",0.000602046959662854,0.000477726024125164,0.00012432093553769
"acclaim",0.000602046959662854,0.000477726024125164,0.00012432093553769
"actor",0.000602046959662854,0.000477726024125164,0.00012432093553769
"applianc",0.000602046959662854,0.000477726024125164,0.00012432093553769
"beau",0.000602046959662854,0.000477726024125164,0.00012432093553769
"biker",0.000602046959662854,0.000477726024125164,0.00012432093553769
"bocca",0.000602046959662854,0.000477726024125164,0.00012432093553769
"borrow",0.000602046959662854,0.000477726024125164,0.00012432093553769
"breathtak",0.000602046959662854,0.000477726024125164,0.00012432093553769
"bundl",0.000602046959662854,0.000477726024125164,0.00012432093553769
"conflict",0.000602046959662854,0.000477726024125164,0.00012432093553769
"crème",0.000602046959662854,0.000477726024125164,0.00012432093553769
"critter",0.000602046959662854,0.000477726024125164,0.00012432093553769
"cutest",0.000602046959662854,0.000477726024125164,0.00012432093553769
"daunt",0.000602046959662854,0.000477726024125164,0.00012432093553769
"decant",0.000602046959662854,0.000477726024125164,0.00012432093553769
"downgrad",0.000602046959662854,0.000477726024125164,0.00012432093553769
"fancier",0.000602046959662854,0.000477726024125164,0.00012432093553769
"fooddrink",0.000602046959662854,0.000477726024125164,0.00012432093553769
"gammag",0.000602046959662854,0.000477726024125164,0.00012432093553769
"glutton",0.000602046959662854,0.000477726024125164,0.00012432093553769
"goo",0.000602046959662854,0.000477726024125164,0.00012432093553769
"graham",0.000602046959662854,0.000477726024125164,0.00012432093553769
"havana",0.000602046959662854,0.000477726024125164,0.00012432093553769
"hideaway",0.000602046959662854,0.000477726024125164,0.00012432093553769
"ick",0.000602046959662854,0.000477726024125164,0.00012432093553769
"indooroutdoor",0.000602046959662854,0.000477726024125164,0.00012432093553769
"jerri",0.000602046959662854,0.000477726024125164,0.00012432093553769
"judgement",0.000602046959662854,0.000477726024125164,0.00012432093553769
"latenight",0.000602046959662854,0.000477726024125164,0.00012432093553769
"maki",0.000602046959662854,0.000477726024125164,0.00012432093553769
"mei",0.000602046959662854,0.000477726024125164,0.00012432093553769
"metrocent",0.000602046959662854,0.000477726024125164,0.00012432093553769
"necess",0.000602046959662854,0.000477726024125164,0.00012432093553769
"nickel",0.000602046959662854,0.000477726024125164,0.00012432093553769
"ninja",0.000602046959662854,0.000477726024125164,0.00012432093553769
"nonsens",0.000602046959662854,0.000477726024125164,0.00012432093553769
"occup",0.000602046959662854,0.000477726024125164,0.00012432093553769
"part",0.000602046959662854,0.000477726024125164,0.00012432093553769
"peke",0.000602046959662854,0.000477726024125164,0.00012432093553769
"plasma",0.000602046959662854,0.000477726024125164,0.00012432093553769
"playoff",0.000602046959662854,0.000477726024125164,0.00012432093553769
"prix",0.000602046959662854,0.000477726024125164,0.00012432093553769
"rama",0.000602046959662854,0.000477726024125164,0.00012432093553769
"razor",0.000602046959662854,0.000477726024125164,0.00012432093553769
"rectifi",0.000602046959662854,0.000477726024125164,0.00012432093553769
"replenish",0.000602046959662854,0.000477726024125164,0.00012432093553769
"retreat",0.000602046959662854,0.000477726024125164,0.00012432093553769
"teas",0.000602046959662854,0.000477726024125164,0.00012432093553769
"terrifi",0.000602046959662854,0.000477726024125164,0.00012432093553769
"testament",0.000602046959662854,0.000477726024125164,0.00012432093553769
"urgent",0.000602046959662854,0.000477726024125164,0.00012432093553769
"whimsic",0.000602046959662854,0.000477726024125164,0.00012432093553769
"whore",0.000602046959662854,0.000477726024125164,0.00012432093553769
"spare",0.00215016771308162,0.00203033560253195,0.000119832110549673
"wake",0.00215016771308162,0.00203033560253195,0.000119832110549673
"nutella",0.00154812075341877,0.00143317807237549,0.000114942681043274
"rep",0.00154812075341877,0.00143317807237549,0.000114942681043274
"mister",0.00309624150683753,0.00298578765078228,0.000110453856055257
"beginn",0.000946073793755913,0.000836020542219037,0.000110053251536876
"cabernet",0.000946073793755913,0.000836020542219037,0.000110053251536876
"coin",0.000946073793755913,0.000836020542219037,0.000110053251536876
"gambl",0.000946073793755913,0.000836020542219037,0.000110053251536876
"ppl",0.000946073793755913,0.000836020542219037,0.000110053251536876
"sheraton",0.000946073793755913,0.000836020542219037,0.000110053251536876
"unfair",0.000946073793755913,0.000836020542219037,0.000110053251536876
"unorgan",0.000946073793755913,0.000836020542219037,0.000110053251536876
"lane",0.00249419454717468,0.00238863012062582,0.000105564426548859
"peel",0.00189214758751183,0.00179147259046937,0.00010067499704246
"upbeat",0.00189214758751183,0.00179147259046937,0.00010067499704246
"vip",0.00189214758751183,0.00179147259046937,0.00010067499704246
"antiqu",0.00129010062784897,0.00119431506031291,9.57855675360617e-05
"busier",0.00129010062784897,0.00119431506031291,9.57855675360617e-05
"filler",0.00129010062784897,0.00119431506031291,9.57855675360617e-05
"gyoza",0.00129010062784897,0.00119431506031291,9.57855675360617e-05
"musician",0.00129010062784897,0.00119431506031291,9.57855675360617e-05
"quest",0.00129010062784897,0.00119431506031291,9.57855675360617e-05
"reduct",0.00129010062784897,0.00119431506031291,9.57855675360617e-05
"scrub",0.00129010062784897,0.00119431506031291,9.57855675360617e-05
"repair",0.00498838909434936,0.00489669174728293,9.16973470664259e-05
"absorb",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"avondal",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"basement",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"campbel",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"cluster",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"crook",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"daytim",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"dobson",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"emphas",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"enthusiasm",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"ethic",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"fivestar",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"frat",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"germani",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"gimmick",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"hardi",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"harm",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"horrif",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"lifestyl",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"litter",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"mainstream",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"masterpiec",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"midwestern",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"mop",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"motor",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"muy",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"overcrowd",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"poppi",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"revolv",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"rosati",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"sleepi",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"sol",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"topic",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"waaaay",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"weari",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"wildlif",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"worship",0.000688053668186119,0.000597157530156455,9.08961380296633e-05
"eve",0.00223617442160489,0.00214976710856324,8.64073130416461e-05
"lentil",0.00223617442160489,0.00214976710856324,8.64073130416461e-05
"cone",0.00163412746194203,0.00155260957840678,8.15178835352477e-05
"mouss",0.00163412746194203,0.00155260957840678,8.15178835352477e-05
"termin",0.0031822482153608,0.00310521915681357,7.70290585472306e-05
"aid",0.00103208050227918,0.000955452048250328,7.66284540288494e-05
"ceasar",0.00103208050227918,0.000955452048250328,7.66284540288494e-05
"comic",0.00103208050227918,0.000955452048250328,7.66284540288494e-05
"errand",0.00103208050227918,0.000955452048250328,7.66284540288494e-05
"fastfood",0.00103208050227918,0.000955452048250328,7.66284540288494e-05
"fixin",0.00103208050227918,0.000955452048250328,7.66284540288494e-05
"hardwar",0.00103208050227918,0.000955452048250328,7.66284540288494e-05
"jewel",0.00103208050227918,0.000955452048250328,7.66284540288494e-05
"mislead",0.00103208050227918,0.000955452048250328,7.66284540288494e-05
"mouthwat",0.00103208050227918,0.000955452048250328,7.66284540288494e-05
"nfl",0.00103208050227918,0.000955452048250328,7.66284540288494e-05
"ohio",0.00103208050227918,0.000955452048250328,7.66284540288494e-05
"reccomend",0.00103208050227918,0.000955452048250328,7.66284540288494e-05
"selfserv",0.00103208050227918,0.000955452048250328,7.66284540288494e-05
"spinato",0.00103208050227918,0.000955452048250328,7.66284540288494e-05
"cashier",0.00627848972219833,0.00621043831362714,6.80514085711964e-05
"footbal",0.00412832200911671,0.0040606712050639,6.76508040528155e-05
"carb",0.00197815429603509,0.00191090409650066,6.72501995344339e-05
"sirloin",0.00197815429603509,0.00191090409650066,6.72501995344339e-05
"appt",0.00137610733637224,0.0013137465663442,6.23607700280355e-05
"compens",0.00137610733637224,0.0013137465663442,6.23607700280355e-05
"katsu",0.00137610733637224,0.0013137465663442,6.23607700280355e-05
"manufactur",0.00137610733637224,0.0013137465663442,6.23607700280355e-05
"prefac",0.00137610733637224,0.0013137465663442,6.23607700280355e-05
"presenc",0.00137610733637224,0.0013137465663442,6.23607700280355e-05
"pup",0.00137610733637224,0.0013137465663442,6.23607700280355e-05
"safeti",0.00137610733637224,0.0013137465663442,6.23607700280355e-05
"warmer",0.00137610733637224,0.0013137465663442,6.23607700280355e-05
"wildflow",0.00137610733637224,0.0013137465663442,6.23607700280355e-05
"applic",0.000774060376709383,0.000716589036187746,5.74713405216371e-05
"arrowhead",0.000774060376709383,0.000716589036187746,5.74713405216371e-05
"biz",0.000774060376709383,0.000716589036187746,5.74713405216371e-05
"destroy",0.000774060376709383,0.000716589036187746,5.74713405216371e-05
"dissappoint",0.000774060376709383,0.000716589036187746,5.74713405216371e-05
"exam",0.000774060376709383,0.000716589036187746,5.74713405216371e-05
"forest",0.000774060376709383,0.000716589036187746,5.74713405216371e-05
"imho",0.000774060376709383,0.000716589036187746,5.74713405216371e-05
"isl",0.000774060376709383,0.000716589036187746,5.74713405216371e-05
"omlett",0.000774060376709383,0.000716589036187746,5.74713405216371e-05
"pin",0.000774060376709383,0.000716589036187746,5.74713405216371e-05
"poker",0.000774060376709383,0.000716589036187746,5.74713405216371e-05
"rudi",0.000774060376709383,0.000716589036187746,5.74713405216371e-05
"saddl",0.000774060376709383,0.000716589036187746,5.74713405216371e-05
"slop",0.000774060376709383,0.000716589036187746,5.74713405216371e-05
"sweetheart",0.000774060376709383,0.000716589036187746,5.74713405216371e-05
"teeni",0.000774060376709383,0.000716589036187746,5.74713405216371e-05
"tiki",0.000774060376709383,0.000716589036187746,5.74713405216371e-05
"tilt",0.000774060376709383,0.000716589036187746,5.74713405216371e-05
"whine",0.000774060376709383,0.000716589036187746,5.74713405216371e-05
"nois",0.00447234884320977,0.00441896572315777,5.33831200520011e-05
"eyebrow",0.0017201341704653,0.00167204108443807,4.80930860272215e-05
"merchandis",0.0017201341704653,0.00167204108443807,4.80930860272215e-05
"someday",0.0017201341704653,0.00167204108443807,4.80930860272215e-05
"squid",0.0017201341704653,0.00167204108443807,4.80930860272215e-05
"minor",0.00326825492388406,0.00322465066284486,4.36042610392046e-05
"barbacoa",0.00111808721080244,0.00107488355428162,4.32036565208231e-05
"brake",0.00111808721080244,0.00107488355428162,4.32036565208231e-05
"fuego",0.00111808721080244,0.00107488355428162,4.32036565208231e-05
"hail",0.00111808721080244,0.00107488355428162,4.32036565208231e-05
"inattent",0.00111808721080244,0.00107488355428162,4.32036565208231e-05
"jewish",0.00111808721080244,0.00107488355428162,4.32036565208231e-05
"lodg",0.00111808721080244,0.00107488355428162,4.32036565208231e-05
"marriott",0.00111808721080244,0.00107488355428162,4.32036565208231e-05
"nightmar",0.00111808721080244,0.00107488355428162,4.32036565208231e-05
"papago",0.00111808721080244,0.00107488355428162,4.32036565208231e-05
"tilapia",0.00111808721080244,0.00107488355428162,4.32036565208231e-05
"udon",0.00111808721080244,0.00107488355428162,4.32036565208231e-05
"acryl",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"adobada",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"alex",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"amidst",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"andouill",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"asleep",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"bandera",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"billi",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"blunt",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"booster",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"breed",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"burrata",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"buttercream",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"cabl",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"championship",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"chief",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"colada",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"delicioso",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"disabl",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"emerald",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"excurs",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"flashlight",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"fraction",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"frown",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"fuzzi",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"gag",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"how",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"humid",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"icki",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"imax",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"inconvenienc",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"insight",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"jaw",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"jeremi",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"lenni",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"loooov",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"marcus",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"milki",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"mindblow",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"nile",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"nobuo",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"olymp",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"omit",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"onestop",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"placeit",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"proclaim",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"qdoba",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"roy",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"saloon",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"sanctuari",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"scrapbook",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"segment",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"shepard",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"snowbird",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"sprig",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"squeaki",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"starchi",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"stolen",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"stripper",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"tantal",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"thunderbird",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"triangl",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"trinket",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"welldon",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"yumm",0.000516040251139589,0.000477726024125164,3.83142270144247e-05
"perk",0.00206416100455836,0.00203033560253195,3.38254020264077e-05
"curtain",0.0014621140448955,0.00143317807237549,2.89359725200093e-05
"honesti",0.0014621140448955,0.00143317807237549,2.89359725200093e-05
"jalepeno",0.0014621140448955,0.00143317807237549,2.89359725200093e-05
"midwest",0.0014621140448955,0.00143317807237549,2.89359725200093e-05
"princess",0.0014621140448955,0.00143317807237549,2.89359725200093e-05
"abound",0.000860067085232648,0.000836020542219037,2.40465430136108e-05
"apach",0.000860067085232648,0.000836020542219037,2.40465430136108e-05
"bento",0.000860067085232648,0.000836020542219037,2.40465430136108e-05
"blizzard",0.000860067085232648,0.000836020542219037,2.40465430136108e-05
"faith",0.000860067085232648,0.000836020542219037,2.40465430136108e-05
"highway",0.000860067085232648,0.000836020542219037,2.40465430136108e-05
"jealous",0.000860067085232648,0.000836020542219037,2.40465430136108e-05
"maze",0.000860067085232648,0.000836020542219037,2.40465430136108e-05
"melti",0.000860067085232648,0.000836020542219037,2.40465430136108e-05
"peter",0.000860067085232648,0.000836020542219037,2.40465430136108e-05
"pinto",0.000860067085232648,0.000836020542219037,2.40465430136108e-05
"shaker",0.000860067085232648,0.000836020542219037,2.40465430136108e-05
"understaf",0.000860067085232648,0.000836020542219037,2.40465430136108e-05
"vang",0.000860067085232648,0.000836020542219037,2.40465430136108e-05
"bomb",0.0061064763051518,0.00609100680759584,1.5469497555958e-05
"boston",0.00180614087898856,0.00179147259046937,1.46682885191953e-05
"hangov",0.00180614087898856,0.00179147259046937,1.46682885191953e-05
"overr",0.00180614087898856,0.00179147259046937,1.46682885191953e-05
"atleast",0.00120409391932571,0.00119431506031291,9.77885901279688e-06
"bolognes",0.00120409391932571,0.00119431506031291,9.77885901279688e-06
"coach",0.00120409391932571,0.00119431506031291,9.77885901279688e-06
"palett",0.00120409391932571,0.00119431506031291,9.77885901279688e-06
"subway",0.00490238238582609,0.00489669174728293,5.69063854316109e-06
"mushi",0.00275221467274447,0.00274692463871969,5.29003402477976e-06
"airplan",0.000602046959662854,0.000597157530156455,4.88942950639844e-06
"albertson",0.000602046959662854,0.000597157530156455,4.88942950639844e-06
"allinal",0.000602046959662854,0.000597157530156455,4.88942950639844e-06
"barney",0.000602046959662854,0.000597157530156455,4.88942950639844e-06
"brio",0.000602046959662854,0.000597157530156455,4.88942950639844e-06
"cannoli",0.000602046959662854,0.000597157530156455,4.88942950639844e-06
"cartoon",0.000602046959662854,0.000597157530156455,4.88942950639844e-06
